X(nmi),Y(nmi),MCI_2010 POP,MCI_2010 HU
2.16,-4.4,1,1
2.24,-4.4,1,1
2.32,-4.4,1,1
2.4,-4.4,1,1
2.48,-4.4,1,1
2.56,-4.4,1,1
2.64,-4.4,1,1
2.72,-4.4,1,1
2.8,-4.4,1,1
2.88,-4.4,1,1
2.96,-4.4,1,1
3.04,-4.4,1,1
3.12,-4.4,1,1
3.2,-4.4,1,1
3.28,-4.4,1,1
3.36,-4.4,1,1
3.44,-4.4,1,1
3.52,-4.4,1,1
3.6,-4.4,1,1
3.68,-4.4,1,1
3.76,-4.4,1,1
3.84,-4.4,1,1
3.92,-4.4,1,1
4,-4.4,1,1
4.08,-4.4,1,1
4.16,-4.4,1,1
4.24,-4.4,1,1
4.32,-4.4,1,1
4.4,-4.4,1,1
4.48,-4.4,1,1
4.56,-4.4,1,1
4.64,-4.4,1,1
4.72,-4.4,1,1
4.8,-4.4,1,1
4.88,-4.4,1,1
4.96,-4.4,1,1
5.04,-4.4,1,1
5.12,-4.4,1,1
5.2,-4.4,1,1
5.28,-4.4,1,1
5.36,-4.4,1,1
5.44,-4.4,1,1
5.52,-4.4,1,1
5.6,-4.4,1,1
5.68,-4.4,1,1
5.76,-4.4,1,1
5.84,-4.4,1,1
5.92,-4.4,1,1
6,-4.4,1,1
6.08,-4.4,1,1
6.16,-4.4,1,1
6.24,-4.4,1,1
6.32,-4.4,1,1
6.4,-4.4,1,1
6.48,-4.4,1,1
6.56,-4.4,1,1
6.64,-4.4,1,1
6.72,-4.4,1,1
6.8,-4.4,1,1
6.88,-4.4,1,1
6.96,-4.4,1,1
7.04,-4.4,1,1
7.12,-4.4,1,1
7.2,-4.4,1,1
7.28,-4.4,1,1
7.36,-4.4,1,1
7.44,-4.4,1,1
7.52,-4.4,1,1
7.6,-4.4,1,1
7.68,-4.4,1,1
7.76,-4.4,1,1
7.84,-4.4,1,1
7.92,-4.4,1,1
8,-4.4,1,1
8.08,-4.4,1,1
8.16,-4.4,1,1
8.24,-4.4,1,1
8.32,-4.4,1,1
8.4,-4.4,1,1
8.48,-4.4,1,1
8.56,-4.4,1,1
8.64,-4.4,1,1
8.72,-4.4,1,1
8.8,-4.4,1,1
8.88,-4.4,1,1
8.96,-4.4,1,1
9.04,-4.4,1,1
9.12,-4.4,1,1
9.2,-4.4,1,1
9.28,-4.4,1,1
9.36,-4.4,1,1
9.44,-4.4,1,1
9.52,-4.4,1,1
9.6,-4.4,1,1
9.68,-4.4,1,1
9.76,-4.4,1,1
9.84,-4.4,1,1
9.92,-4.4,1,1
10,-4.4,1,1
10.08,-4.4,1,1
10.16,-4.4,1,1
10.24,-4.4,1,1
10.32,-4.4,1,1
10.4,-4.4,1,1
10.48,-4.4,1,1
10.56,-4.4,1,1
10.64,-4.4,1,1
10.72,-4.4,1,1
10.8,-4.4,1,1
10.88,-4.4,1,1
10.96,-4.4,1,1
11.04,-4.4,1,1
11.12,-4.4,1,1
11.2,-4.4,1,1
11.28,-4.4,1,1
11.36,-4.4,1,1
11.44,-4.4,1,1
11.52,-4.4,1,1
11.6,-4.4,1,1
11.68,-4.4,1,1
11.76,-4.4,1,1
11.84,-4.4,1,1
11.92,-4.4,1,1
12,-4.4,1,1
12.08,-4.4,1,1
12.16,-4.4,1,1
12.24,-4.4,1,1
12.32,-4.4,1,1
12.4,-4.4,1,1
12.48,-4.4,1,1
12.56,-4.4,1,1
12.64,-4.4,1,1
12.72,-4.4,1,1
12.8,-4.4,1,1
12.88,-4.4,1,1
12.96,-4.4,1,1
13.04,-4.4,1,1
13.12,-4.4,1,1
13.2,-4.4,1,1
13.28,-4.4,1,1
13.36,-4.4,1,1
13.44,-4.4,1,1
13.52,-4.4,1,1
13.6,-4.4,1,1
13.68,-4.4,1,1
13.76,-4.4,1,1
13.84,-4.4,1,1
13.92,-4.4,1,1
14,-4.4,1,1
14.08,-4.4,1,1
14.16,-4.4,1,1
14.24,-4.4,1,1
14.32,-4.4,1,1
14.4,-4.4,1,1
14.48,-4.4,1,1
14.56,-4.4,1,1
14.64,-4.4,1,1
14.72,-4.4,1,1
14.8,-4.4,1,1
14.88,-4.4,1,1
14.96,-4.4,1,1
15.04,-4.4,1,1
15.12,-4.4,1,1
15.2,-4.4,1,1
15.28,-4.4,1,1
15.36,-4.4,1,1
15.44,-4.4,1,1
15.52,-4.4,1,1
15.6,-4.4,1,1
15.68,-4.4,1,1
15.76,-4.4,1,1
15.84,-4.4,1,1
15.92,-4.4,1,1
16,-4.4,1,1
-16,-4.32,1,1
-15.92,-4.32,1,1
-15.84,-4.32,1,1
-15.76,-4.32,1,1
-15.68,-4.32,1,1
-15.6,-4.32,1,1
-15.52,-4.32,1,1
-15.44,-4.32,1,1
-15.36,-4.32,1,1
-15.28,-4.32,1,1
-15.2,-4.32,1,1
-15.12,-4.32,1,1
-15.04,-4.32,1,1
-14.96,-4.32,1,1
-14.88,-4.32,1,1
-14.8,-4.32,1,1
-14.72,-4.32,1,1
-14.64,-4.32,1,1
-14.56,-4.32,1,1
-14.48,-4.32,1,1
-14.4,-4.32,1,1
-14.32,-4.32,1,1
-14.24,-4.32,1,1
-14.16,-4.32,1,1
-14.08,-4.32,1,1
-14,-4.32,1,1
-13.92,-4.32,1,1
-13.84,-4.32,1,1
-13.76,-4.32,1,1
-13.68,-4.32,1,1
-13.6,-4.32,1,1
-13.52,-4.32,1,1
-13.44,-4.32,1,1
-13.36,-4.32,1,1
-13.28,-4.32,1,1
-13.2,-4.32,1,1
-13.12,-4.32,1,1
-13.04,-4.32,1,1
-12.96,-4.32,1,1
-12.88,-4.32,1,1
-12.8,-4.32,1,1
-12.72,-4.32,1,1
-12.64,-4.32,1,1
-12.56,-4.32,1,1
-12.48,-4.32,1,1
-12.4,-4.32,1,1
-12.32,-4.32,1,1
-12.24,-4.32,1,1
-12.16,-4.32,1,1
-12.08,-4.32,1,1
-12,-4.32,1,1
-11.92,-4.32,1,1
-11.84,-4.32,1,1
-11.76,-4.32,1,1
-11.68,-4.32,1,1
-11.6,-4.32,1,1
-11.52,-4.32,1,1
-11.44,-4.32,1,1
-11.36,-4.32,1,1
-11.28,-4.32,1,1
-11.2,-4.32,1,1
-11.12,-4.32,1,1
-11.04,-4.32,1,1
-10.96,-4.32,1,1
-10.88,-4.32,1,1
-10.8,-4.32,1,1
-10.72,-4.32,1,1
-10.64,-4.32,1,1
-10.56,-4.32,1,1
-10.48,-4.32,1,1
-10.4,-4.32,1,1
-10.32,-4.32,1,1
-10.24,-4.32,1,1
-10.16,-4.32,1,1
-10.08,-4.32,1,1
-10,-4.32,1,1
-9.92,-4.32,1,1
-9.84,-4.32,1,1
-9.76,-4.32,1,1
-9.68,-4.32,1,1
-9.6,-4.32,1,1
-9.52,-4.32,1,1
-9.44,-4.32,1,1
-9.36,-4.32,1,1
-9.28,-4.32,1,1
-9.2,-4.32,1,1
-9.12,-4.32,1,1
-9.04,-4.32,1,1
-8.96,-4.32,1,1
-8.88,-4.32,1,1
-8.8,-4.32,1,1
-8.72,-4.32,1,1
-8.64,-4.32,1,1
-8.56,-4.32,1,1
-8.48,-4.32,1,1
-8.4,-4.32,1,1
-8.32,-4.32,1,1
-8.24,-4.32,1,1
-8.16,-4.32,1,1
-8.08,-4.32,1,1
-8,-4.32,1,1
-7.92,-4.32,1,1
-7.84,-4.32,1,1
-7.76,-4.32,1,1
-7.68,-4.32,1,1
-7.6,-4.32,1,1
-7.52,-4.32,1,1
-7.44,-4.32,1,1
-7.36,-4.32,1,1
-7.28,-4.32,1,1
-7.2,-4.32,1,1
-7.12,-4.32,1,1
-7.04,-4.32,1,1
-6.96,-4.32,1,1
-6.88,-4.32,1,1
-6.8,-4.32,1,1
-6.72,-4.32,1,1
-6.64,-4.32,1,1
-6.56,-4.32,1,1
-6.48,-4.32,1,1
-6.4,-4.32,1,1
-6.32,-4.32,1,1
-6.24,-4.32,1,1
-6.16,-4.32,1,1
-6.08,-4.32,1,1
-6,-4.32,1,1
-5.92,-4.32,1,1
-5.84,-4.32,1,1
-5.76,-4.32,1,1
-5.68,-4.32,1,1
-5.6,-4.32,1,1
-5.52,-4.32,1,1
-5.44,-4.32,1,1
-5.36,-4.32,1,1
-5.28,-4.32,1,1
-5.2,-4.32,1,1
-5.12,-4.32,1,1
-5.04,-4.32,1,1
-4.96,-4.32,1,1
-4.88,-4.32,1,1
-4.8,-4.32,1,1
-4.72,-4.32,1,1
-4.64,-4.32,1,1
-4.56,-4.32,1,1
-4.48,-4.32,1,1
-4.4,-4.32,1,1
-4.32,-4.32,1,1
-4.24,-4.32,1,1
-4.16,-4.32,1,1
-4.08,-4.32,1,1
-4,-4.32,1,1
-3.92,-4.32,1,1
-3.84,-4.32,1,1
-3.76,-4.32,1,1
-3.68,-4.32,1,1
-3.6,-4.32,1,1
-3.52,-4.32,1,1
-3.44,-4.32,1,1
-3.36,-4.32,1,1
-3.28,-4.32,1,1
-3.2,-4.32,1,1
-3.12,-4.32,1,1
-3.04,-4.32,1,1
-2.96,-4.32,1,1
-2.88,-4.32,1,1
-2.8,-4.32,1,1
-2.72,-4.32,1,1
-2.64,-4.32,1,1
-2.56,-4.32,1,1
-2.48,-4.32,1,1
-2.4,-4.32,1,1
-2.32,-4.32,1,1
-2.24,-4.32,1,1
-2.16,-4.32,1,1
-2.08,-4.32,1,1
-2,-4.32,1,1
-1.92,-4.32,1,1
-1.84,-4.32,1,1
-1.76,-4.32,1,1
-1.68,-4.32,1,1
-1.6,-4.32,1,1
-1.52,-4.32,1,1
-1.44,-4.32,1,1
-1.36,-4.32,1,1
-1.28,-4.32,1,1
-1.2,-4.32,1,1
-1.12,-4.32,1,1
-1.04,-4.32,1,1
-0.96,-4.32,1,1
-0.88,-4.32,1,1
-0.8,-4.32,1,1
-0.72,-4.32,1,1
-0.64,-4.32,1,1
-0.56,-4.32,1,1
-0.48,-4.32,1,1
-0.4,-4.32,1,1
-0.32,-4.32,1,1
-0.24,-4.32,1,1
-0.16,-4.32,1,1
-0.08,-4.32,1,1
0,-4.32,1,1
0.08,-4.32,1,1
0.16,-4.32,1,1
0.24,-4.32,1,1
0.32,-4.32,1,1
0.4,-4.32,1,1
0.48,-4.32,1,1
0.56,-4.32,1,1
0.64,-4.32,1,1
0.72,-4.32,1,1
0.8,-4.32,1,1
0.88,-4.32,1,1
0.96,-4.32,1,1
1.04,-4.32,1,1
1.12,-4.32,1,1
1.2,-4.32,1,1
1.28,-4.32,1,1
1.36,-4.32,1,1
1.44,-4.32,1,1
1.52,-4.32,1,1
1.6,-4.32,1,1
1.68,-4.32,1,1
1.76,-4.32,1,1
1.84,-4.32,1,1
1.92,-4.32,1,1
2,-4.32,1,1
2.08,-4.32,1,1
2.16,-4.32,1,1
2.24,-4.32,1,1
2.32,-4.32,1,1
2.4,-4.32,1,1
2.48,-4.32,1,1
2.56,-4.32,1,1
2.64,-4.32,1,1
2.72,-4.32,1,1
2.8,-4.32,1,1
2.88,-4.32,1,1
2.96,-4.32,1,1
3.04,-4.32,1,1
3.12,-4.32,1,1
3.2,-4.32,1,1
3.28,-4.32,1,1
3.36,-4.32,1,1
3.44,-4.32,1,1
3.52,-4.32,1,1
3.6,-4.32,1,1
3.68,-4.32,1,1
3.76,-4.32,1,1
3.84,-4.32,1,1
3.92,-4.32,1,1
4,-4.32,1,1
4.08,-4.32,1,1
4.16,-4.32,1,1
4.24,-4.32,1,1
4.32,-4.32,1,1
4.4,-4.32,1,1
4.48,-4.32,1,1
4.56,-4.32,1,1
4.64,-4.32,1,1
4.72,-4.32,1,1
4.8,-4.32,1,1
4.88,-4.32,1,1
4.96,-4.32,1,1
5.04,-4.32,1,1
5.12,-4.32,1,1
5.2,-4.32,1,1
5.28,-4.32,1,1
5.36,-4.32,1,1
5.44,-4.32,1,1
5.52,-4.32,1,1
5.6,-4.32,1,1
5.68,-4.32,1,1
5.76,-4.32,1,1
5.84,-4.32,1,1
5.92,-4.32,1,1
6,-4.32,1,1
6.08,-4.32,1,1
6.16,-4.32,1,1
6.24,-4.32,1,1
6.32,-4.32,1,1
6.4,-4.32,1,1
6.48,-4.32,1,1
6.56,-4.32,1,1
6.64,-4.32,1,1
6.72,-4.32,1,1
6.8,-4.32,1,1
6.88,-4.32,1,1
6.96,-4.32,1,1
7.04,-4.32,1,1
7.12,-4.32,1,1
7.2,-4.32,1,1
7.28,-4.32,1,1
7.36,-4.32,1,1
7.44,-4.32,1,1
7.52,-4.32,1,1
7.6,-4.32,1,1
7.68,-4.32,1,1
7.76,-4.32,1,1
7.84,-4.32,1,1
7.92,-4.32,1,1
8,-4.32,1,1
8.08,-4.32,1,1
8.16,-4.32,1,1
8.24,-4.32,1,1
8.32,-4.32,1,1
8.4,-4.32,1,1
8.48,-4.32,1,1
8.56,-4.32,1,1
8.64,-4.32,1,1
8.72,-4.32,1,1
8.8,-4.32,1,1
8.88,-4.32,1,1
8.96,-4.32,1,1
9.04,-4.32,1,1
9.12,-4.32,1,1
9.2,-4.32,1,1
9.28,-4.32,1,1
9.36,-4.32,1,1
9.44,-4.32,1,1
9.52,-4.32,1,1
9.6,-4.32,1,1
9.68,-4.32,1,1
9.76,-4.32,1,1
9.84,-4.32,1,1
9.92,-4.32,1,1
10,-4.32,1,1
10.08,-4.32,1,1
10.16,-4.32,1,1
10.24,-4.32,1,1
10.32,-4.32,1,1
10.4,-4.32,1,1
10.48,-4.32,1,1
10.56,-4.32,1,1
10.64,-4.32,1,1
10.72,-4.32,1,1
10.8,-4.32,1,1
10.88,-4.32,1,1
10.96,-4.32,1,1
11.04,-4.32,1,1
11.12,-4.32,1,1
11.2,-4.32,1,1
11.28,-4.32,1,1
11.36,-4.32,1,1
11.44,-4.32,1,1
11.52,-4.32,1,1
11.6,-4.32,1,1
11.68,-4.32,1,1
11.76,-4.32,1,1
11.84,-4.32,1,1
11.92,-4.32,1,1
12,-4.32,1,1
12.08,-4.32,1,1
12.16,-4.32,1,1
12.24,-4.32,1,1
12.32,-4.32,1,1
12.4,-4.32,1,1
12.48,-4.32,1,1
12.56,-4.32,1,1
12.64,-4.32,1,1
12.72,-4.32,1,1
12.8,-4.32,1,1
12.88,-4.32,1,1
12.96,-4.32,1,1
13.04,-4.32,1,1
13.12,-4.32,1,1
13.2,-4.32,1,1
13.28,-4.32,1,1
13.36,-4.32,1,1
13.44,-4.32,1,1
13.52,-4.32,1,1
13.6,-4.32,1,1
13.68,-4.32,1,1
13.76,-4.32,1,1
13.84,-4.32,1,1
13.92,-4.32,1,1
14,-4.32,1,1
14.08,-4.32,1,1
14.16,-4.32,1,1
14.24,-4.32,1,1
14.32,-4.32,1,1
14.4,-4.32,1,1
14.48,-4.32,1,1
14.56,-4.32,1,1
14.64,-4.32,1,1
14.72,-4.32,1,1
14.8,-4.32,1,1
14.88,-4.32,1,1
14.96,-4.32,1,1
15.04,-4.32,1,1
15.12,-4.32,1,1
15.2,-4.32,1,1
15.28,-4.32,1,1
15.36,-4.32,1,1
15.44,-4.32,1,1
15.52,-4.32,1,1
15.6,-4.32,1,1
15.68,-4.32,1,1
15.76,-4.32,1,1
15.84,-4.32,1,1
15.92,-4.32,1,1
16,-4.32,1,1
-16,-4.24,1,1
-15.92,-4.24,1,1
-15.84,-4.24,1,1
-15.76,-4.24,1,1
-15.68,-4.24,1,1
-15.6,-4.24,1,1
-15.52,-4.24,1,1
-15.44,-4.24,1,1
-15.36,-4.24,1,1
-15.28,-4.24,1,1
-15.2,-4.24,1,1
-15.12,-4.24,1,1
-15.04,-4.24,1,1
-14.96,-4.24,1,1
-14.88,-4.24,1,1
-14.8,-4.24,1,1
-14.72,-4.24,1,1
-14.64,-4.24,1,1
-14.56,-4.24,1,1
-14.48,-4.24,1,1
-14.4,-4.24,1,1
-14.32,-4.24,1,1
-14.24,-4.24,1,1
-14.16,-4.24,1,1
-14.08,-4.24,1,1
-14,-4.24,1,1
-13.92,-4.24,1,1
-13.84,-4.24,1,1
-13.76,-4.24,1,1
-13.68,-4.24,1,1
-13.6,-4.24,1,1
-13.52,-4.24,1,1
-13.44,-4.24,1,1
-13.36,-4.24,1,1
-13.28,-4.24,1,1
-13.2,-4.24,1,1
-13.12,-4.24,1,1
-13.04,-4.24,1,1
-12.96,-4.24,1,1
-12.88,-4.24,1,1
-12.8,-4.24,1,1
-12.72,-4.24,1,1
-12.64,-4.24,1,1
-12.56,-4.24,1,1
-12.48,-4.24,1,1
-12.4,-4.24,1,1
-12.32,-4.24,1,1
-12.24,-4.24,1,1
-12.16,-4.24,1,1
-12.08,-4.24,1,1
-12,-4.24,1,1
-11.92,-4.24,1,1
-11.84,-4.24,1,1
-11.76,-4.24,1,1
-11.68,-4.24,1,1
-11.6,-4.24,1,1
-11.52,-4.24,1,1
-11.44,-4.24,1,1
-11.36,-4.24,1,1
-11.28,-4.24,1,1
-11.2,-4.24,1,1
-11.12,-4.24,1,1
-11.04,-4.24,1,1
-10.96,-4.24,1,1
-10.88,-4.24,1,1
-10.8,-4.24,1,1
-10.72,-4.24,1,1
-10.64,-4.24,1,1
-10.56,-4.24,1,1
-10.48,-4.24,1,1
-10.4,-4.24,1,1
-10.32,-4.24,1,1
-10.24,-4.24,1,1
-10.16,-4.24,1,1
-10.08,-4.24,1,1
-10,-4.24,1,1
-9.92,-4.24,1,1
-9.84,-4.24,1,1
-9.76,-4.24,1,1
-9.68,-4.24,1,1
-9.6,-4.24,1,1
-9.52,-4.24,1,1
-9.44,-4.24,1,1
-9.36,-4.24,1,1
-9.28,-4.24,1,1
-9.2,-4.24,1,1
-9.12,-4.24,1,1
-9.04,-4.24,1,1
-8.96,-4.24,1,1
-8.88,-4.24,1,1
-8.8,-4.24,1,1
-8.72,-4.24,1,1
-8.64,-4.24,1,1
-8.56,-4.24,1,1
-8.48,-4.24,1,1
-8.4,-4.24,1,1
-8.32,-4.24,1,1
-8.24,-4.24,1,1
-8.16,-4.24,1,1
-8.08,-4.24,1,1
-8,-4.24,1,1
-7.92,-4.24,1,1
-7.84,-4.24,1,1
-7.76,-4.24,1,1
-7.68,-4.24,1,1
-7.6,-4.24,1,1
-7.52,-4.24,1,1
-7.44,-4.24,1,1
-7.36,-4.24,1,1
-7.28,-4.24,1,1
-7.2,-4.24,1,1
-7.12,-4.24,1,1
-7.04,-4.24,1,1
-6.96,-4.24,1,1
-6.88,-4.24,1,1
-6.8,-4.24,1,1
-6.72,-4.24,1,1
-6.64,-4.24,1,1
-6.56,-4.24,1,1
-6.48,-4.24,1,1
-6.4,-4.24,1,1
-6.32,-4.24,1,1
-6.24,-4.24,1,1
-6.16,-4.24,1,1
-6.08,-4.24,1,1
-6,-4.24,1,1
-5.92,-4.24,1,1
-5.84,-4.24,1,1
-5.76,-4.24,1,1
-5.68,-4.24,1,1
-5.6,-4.24,1,1
-5.52,-4.24,1,1
-5.44,-4.24,1,1
-5.36,-4.24,1,1
-5.28,-4.24,1,1
-5.2,-4.24,1,1
-5.12,-4.24,1,1
-5.04,-4.24,1,1
-4.96,-4.24,1,1
-4.88,-4.24,1,1
-4.8,-4.24,1,1
-4.72,-4.24,1,1
-4.64,-4.24,1,1
-4.56,-4.24,1,1
-4.48,-4.24,1,1
-4.4,-4.24,1,1
-4.32,-4.24,1,1
-4.24,-4.24,1,1
-4.16,-4.24,1,1
-4.08,-4.24,1,1
-4,-4.24,1,1
-3.92,-4.24,1,1
-3.84,-4.24,1,1
-3.76,-4.24,1,1
-3.68,-4.24,1,1
-3.6,-4.24,1,1
-3.52,-4.24,1,1
-3.44,-4.24,1,1
-3.36,-4.24,1,1
-3.28,-4.24,1,1
-3.2,-4.24,1,1
-3.12,-4.24,1,1
-3.04,-4.24,1,1
-2.96,-4.24,1,1
-2.88,-4.24,1,1
-2.8,-4.24,1,1
-2.72,-4.24,1,1
-2.64,-4.24,1,1
-2.56,-4.24,1,1
-2.48,-4.24,1,1
-2.4,-4.24,1,1
-2.32,-4.24,1,1
-2.24,-4.24,1,1
-2.16,-4.24,1,1
-2.08,-4.24,1,1
-2,-4.24,1,1
-1.92,-4.24,1,1
-1.84,-4.24,1,1
-1.76,-4.24,1,1
-1.68,-4.24,1,1
-1.6,-4.24,1,1
-1.52,-4.24,1,1
-1.44,-4.24,1,1
-1.36,-4.24,1,1
-1.28,-4.24,1,1
-1.2,-4.24,1,1
-1.12,-4.24,1,1
-1.04,-4.24,1,1
-0.96,-4.24,1,1
-0.88,-4.24,1,1
-0.8,-4.24,1,1
-0.72,-4.24,1,1
-0.64,-4.24,1,1
-0.56,-4.24,1,1
-0.48,-4.24,1,1
-0.4,-4.24,1,1
-0.32,-4.24,1,1
-0.24,-4.24,1,1
-0.16,-4.24,1,1
-0.08,-4.24,1,1
0,-4.24,1,1
0.08,-4.24,1,1
0.16,-4.24,1,1
0.24,-4.24,1,1
0.32,-4.24,1,1
0.4,-4.24,1,1
0.48,-4.24,1,1
0.56,-4.24,1,1
0.64,-4.24,1,1
0.72,-4.24,1,1
0.8,-4.24,1,1
0.88,-4.24,1,1
0.96,-4.24,1,1
1.04,-4.24,1,1
1.12,-4.24,1,1
1.2,-4.24,1,1
1.28,-4.24,1,1
1.36,-4.24,1,1
1.44,-4.24,1,1
1.52,-4.24,1,1
1.6,-4.24,1,1
1.68,-4.24,1,1
1.76,-4.24,1,1
1.84,-4.24,1,1
1.92,-4.24,1,1
2,-4.24,1,1
2.08,-4.24,1,1
2.16,-4.24,1,1
2.24,-4.24,1,1
2.32,-4.24,1,1
2.4,-4.24,1,1
2.48,-4.24,1,1
2.56,-4.24,1,1
2.64,-4.24,1,1
2.72,-4.24,1,1
2.8,-4.24,1,1
2.88,-4.24,1,1
2.96,-4.24,1,1
3.04,-4.24,1,1
3.12,-4.24,1,1
3.2,-4.24,1,1
3.28,-4.24,1,1
3.36,-4.24,1,1
3.44,-4.24,1,1
3.52,-4.24,1,1
3.6,-4.24,1,1
3.68,-4.24,1,1
3.76,-4.24,1,1
3.84,-4.24,1,1
3.92,-4.24,1,1
4,-4.24,1,1
4.08,-4.24,1,1
4.16,-4.24,1,1
4.24,-4.24,1,1
4.32,-4.24,1,1
4.4,-4.24,1,1
4.48,-4.24,1,1
4.56,-4.24,1,1
4.64,-4.24,1,1
4.72,-4.24,1,1
4.8,-4.24,1,1
4.88,-4.24,1,1
4.96,-4.24,1,1
5.04,-4.24,1,1
5.12,-4.24,1,1
5.2,-4.24,1,1
5.28,-4.24,1,1
5.36,-4.24,1,1
5.44,-4.24,1,1
5.52,-4.24,1,1
5.6,-4.24,1,1
5.68,-4.24,1,1
5.76,-4.24,1,1
5.84,-4.24,1,1
5.92,-4.24,1,1
6,-4.24,1,1
6.08,-4.24,1,1
6.16,-4.24,1,1
6.24,-4.24,1,1
6.32,-4.24,1,1
6.4,-4.24,1,1
6.48,-4.24,1,1
6.56,-4.24,1,1
6.64,-4.24,1,1
6.72,-4.24,1,1
6.8,-4.24,1,1
6.88,-4.24,1,1
6.96,-4.24,1,1
7.04,-4.24,1,1
7.12,-4.24,1,1
7.2,-4.24,1,1
7.28,-4.24,1,1
7.36,-4.24,1,1
7.44,-4.24,1,1
7.52,-4.24,1,1
7.6,-4.24,1,1
7.68,-4.24,1,1
7.76,-4.24,1,1
7.84,-4.24,1,1
7.92,-4.24,1,1
8,-4.24,1,1
8.08,-4.24,1,1
8.16,-4.24,1,1
8.24,-4.24,1,1
8.32,-4.24,1,1
8.4,-4.24,1,1
8.48,-4.24,1,1
8.56,-4.24,1,1
8.64,-4.24,1,1
8.72,-4.24,1,1
8.8,-4.24,1,1
8.88,-4.24,1,1
8.96,-4.24,1,1
9.04,-4.24,1,1
9.12,-4.24,1,1
9.2,-4.24,1,1
9.28,-4.24,1,1
9.36,-4.24,1,1
9.44,-4.24,1,1
9.52,-4.24,1,1
9.6,-4.24,1,1
9.68,-4.24,1,1
9.76,-4.24,1,1
9.84,-4.24,1,1
9.92,-4.24,1,1
10,-4.24,1,1
10.08,-4.24,1,1
10.16,-4.24,1,1
10.24,-4.24,1,1
10.32,-4.24,1,1
10.4,-4.24,1,1
10.48,-4.24,1,1
10.56,-4.24,1,1
10.64,-4.24,1,1
10.72,-4.24,1,1
10.8,-4.24,1,1
10.88,-4.24,1,1
10.96,-4.24,1,1
11.04,-4.24,1,1
11.12,-4.24,1,1
11.2,-4.24,1,1
11.28,-4.24,1,1
11.36,-4.24,1,1
11.44,-4.24,1,1
11.52,-4.24,1,1
11.6,-4.24,1,1
11.68,-4.24,1,1
11.76,-4.24,1,1
11.84,-4.24,1,1
11.92,-4.24,1,1
12,-4.24,1,1
12.08,-4.24,1,1
12.16,-4.24,1,1
12.24,-4.24,1,1
12.32,-4.24,1,1
12.4,-4.24,1,1
12.48,-4.24,1,1
12.56,-4.24,1,1
12.64,-4.24,1,1
12.72,-4.24,1,1
12.8,-4.24,1,1
12.88,-4.24,1,1
12.96,-4.24,1,1
13.04,-4.24,1,1
13.12,-4.24,1,1
13.2,-4.24,1,1
13.28,-4.24,1,1
13.36,-4.24,1,1
13.44,-4.24,1,1
13.52,-4.24,1,1
13.6,-4.24,1,1
13.68,-4.24,1,1
13.76,-4.24,1,1
13.84,-4.24,1,1
13.92,-4.24,1,1
14,-4.24,1,1
14.08,-4.24,1,1
14.16,-4.24,1,1
14.24,-4.24,1,1
14.32,-4.24,1,1
14.4,-4.24,1,1
14.48,-4.24,1,1
14.56,-4.24,1,1
14.64,-4.24,1,1
14.72,-4.24,1,1
14.8,-4.24,1,1
14.88,-4.24,1,1
14.96,-4.24,1,1
15.04,-4.24,1,1
15.12,-4.24,1,1
15.2,-4.24,1,1
15.28,-4.24,1,1
15.36,-4.24,1,1
15.44,-4.24,1,1
15.52,-4.24,1,1
15.6,-4.24,1,1
15.68,-4.24,1,1
15.76,-4.24,1,1
15.84,-4.24,1,1
15.92,-4.24,1,1
16,-4.24,1,1
-16,-4.16,1,1
-15.92,-4.16,1,1
-15.84,-4.16,1,1
-15.76,-4.16,1,1
-15.68,-4.16,1,1
-15.6,-4.16,1,1
-15.52,-4.16,1,1
-15.44,-4.16,1,1
-15.36,-4.16,1,1
-15.28,-4.16,1,1
-15.2,-4.16,1,1
-15.12,-4.16,1,1
-15.04,-4.16,1,1
-14.96,-4.16,1,1
-14.88,-4.16,1,1
-14.8,-4.16,1,1
-14.72,-4.16,1,1
-14.64,-4.16,1,1
-14.56,-4.16,1,1
-14.48,-4.16,1,1
-14.4,-4.16,1,1
-14.32,-4.16,1,1
-14.24,-4.16,1,1
-14.16,-4.16,1,1
-14.08,-4.16,1,1
-14,-4.16,1,1
-13.92,-4.16,1,1
-13.84,-4.16,1,1
-13.76,-4.16,1,1
-13.68,-4.16,1,1
-13.6,-4.16,1,1
-13.52,-4.16,1,1
-13.44,-4.16,1,1
-13.36,-4.16,1,1
-13.28,-4.16,1,1
-13.2,-4.16,1,1
-13.12,-4.16,1,1
-13.04,-4.16,1,1
-12.96,-4.16,1,1
-12.88,-4.16,1,1
-12.8,-4.16,1,1
-12.72,-4.16,1,1
-12.64,-4.16,1,1
-12.56,-4.16,1,1
-12.48,-4.16,1,1
-12.4,-4.16,1,1
-12.32,-4.16,1,1
-12.24,-4.16,1,1
-12.16,-4.16,1,1
-12.08,-4.16,1,1
-12,-4.16,1,1
-11.92,-4.16,1,1
-11.84,-4.16,1,1
-11.76,-4.16,1,1
-11.68,-4.16,1,1
-11.6,-4.16,1,1
-11.52,-4.16,1,1
-11.44,-4.16,1,1
-11.36,-4.16,1,1
-11.28,-4.16,1,1
-11.2,-4.16,1,1
-11.12,-4.16,1,1
-11.04,-4.16,1,1
-10.96,-4.16,1,1
-10.88,-4.16,1,1
-10.8,-4.16,1,1
-10.72,-4.16,1,1
-10.64,-4.16,1,1
-10.56,-4.16,1,1
